utt_id,label,speaker,attack,AASIST_score,error_type,confidence,AASIST-L_score,AASIST3_score,LFCC+LCNN_score,XLS-R+Nes2Net_score,XLS-R+AASIST_score,failed_model_count,model
LA_E_5867985,0,LA_0043,A10,,false_positive,0.9999692440032959,,,,,0.9999692440032959,,
LA_E_9748335,1,LA_0014,bonafide,,false_negative,0.8904160708189011,,,,,0.10958392918109894,,
LA_E_4384226,1,LA_0059,bonafide,,false_negative,0.8038686364889145,,,,,0.1961313635110855,,
LA_E_5044663,1,LA_0032,bonafide,,false_negative,0.46523672342300415,,,,,0.5347632765769958,,
LA_E_4531898,1,LA_0050,bonafide,,false_negative,0.3912733793258667,,,,,0.6087266206741333,,
LA_E_9304032,1,LA_0030,bonafide,,false_negative,0.0674353837966919,,,,,0.9325646162033081,,
LA_E_3634095,1,LA_0043,bonafide,,false_negative,0.03495889902114868,,,,,0.9650411009788513,,
LA_E_8590949,1,LA_0058,bonafide,,false_negative,0.013524830341339111,,,,,0.9864751696586609,,
LA_E_9295590,1,LA_0026,bonafide,,false_negative,0.009998559951782227,,,,,0.9900014400482178,,
LA_E_8594684,1,LA_0004,bonafide,,false_negative,0.00989067554473877,,,,,0.9901093244552612,,
LA_E_2509075,1,LA_0042,bonafide,,false_negative,0.007371664047241211,,,,,0.9926283359527588,,
LA_E_4852773,1,LA_0042,bonafide,,false_negative,0.0062566399574279785,,,,,0.993743360042572,,
LA_E_8564951,1,LA_0030,bonafide,,false_negative,0.003094494342803955,,,,,0.996905505657196,,
LA_E_4404205,1,LA_0049,bonafide,,false_negative,0.0016182661056518555,,,,,0.9983817338943481,,
LA_E_7629534,1,LA_0026,bonafide,,false_negative,0.0014103055000305176,,,,,0.9985896944999695,,
LA_E_6579290,1,LA_0012,bonafide,,false_negative,0.0013328790664672852,,,,,0.9986671209335327,,
LA_E_8921097,1,LA_0049,bonafide,,false_negative,0.0012888908386230469,,,,,0.998711109161377,,
LA_E_6255286,1,LA_0049,bonafide,,false_negative,0.0008878111839294434,,,,,0.9991121888160706,,
LA_E_1450790,1,LA_0057,bonafide,,false_negative,0.0008217692375183105,,,,,0.9991782307624817,,
LA_E_7705349,1,LA_0016,bonafide,,false_negative,0.0007604360580444336,,,,,0.9992395639419556,,
LA_E_2972010,1,LA_0005,bonafide,,false_negative,0.0007194876670837402,,,,,0.9992805123329163,,
LA_E_6116953,1,LA_0016,bonafide,,false_negative,0.0004773139953613281,,,,,0.9995226860046387,,
LA_E_9932498,1,LA_0059,bonafide,,false_negative,0.0003994107246398926,,,,,0.9996005892753601,,
LA_E_3450790,1,LA_0020,bonafide,,false_negative,0.0003858804702758789,,,,,0.9996141195297241,,
LA_E_4089544,1,LA_0038,bonafide,,false_negative,0.000354766845703125,,,,,0.9996452331542969,,
LA_E_1055678,1,LA_0026,bonafide,,false_negative,0.0003452301025390625,,,,,0.9996547698974609,,
LA_E_2195300,1,,,,shared_error,,,,,,,6.0,_universal
LA_E_2593919,1,,,,shared_error,,,,,,,6.0,_universal
LA_E_2671707,0,,,,shared_error,,,,,,,6.0,_universal
LA_E_3017534,1,,,,shared_error,,,,,,,6.0,_universal
LA_E_3771356,1,,,,shared_error,,,,,,,6.0,_universal
LA_E_3788812,1,,,,shared_error,,,,,,,6.0,_universal
LA_E_4786562,0,,,,shared_error,,,,,,,6.0,_universal
LA_E_6093636,1,,,,shared_error,,,,,,,6.0,_universal
LA_E_6461340,0,,,,shared_error,,,,,,,6.0,_universal
LA_E_7627670,1,,,,shared_error,,,,,,,6.0,_universal
LA_E_1014480,0,,,,shared_error,,,,,,,5.0,_universal
LA_E_1021884,0,,,,shared_error,,,,,,,5.0,_universal
LA_E_1232674,0,,,,shared_error,,,,,,,5.0,_universal
LA_E_1238224,0,,,,shared_error,,,,,,,5.0,_universal
LA_E_1398372,1,,,,shared_error,,,,,,,5.0,_universal
LA_E_1472525,0,,,,shared_error,,,,,,,5.0,_universal
LA_E_1591180,0,,,,shared_error,,,,,,,5.0,_universal
LA_E_1684654,0,,,,shared_error,,,,,,,5.0,_universal
LA_E_1760007,0,,,,shared_error,,,,,,,5.0,_universal
LA_E_1930623,0,,,,shared_error,,,,,,,5.0,_universal
LA_E_1964706,0,,,,shared_error,,,,,,,5.0,_universal
LA_E_2082186,1,,,,shared_error,,,,,,,5.0,_universal
LA_E_2367237,0,,,,shared_error,,,,,,,5.0,_universal
LA_E_2830785,0,,,,shared_error,,,,,,,5.0,_universal
LA_E_3084095,0,,,,shared_error,,,,,,,5.0,_universal
